"년월","시군구","인원"
"2024-08","경남 의령군","53"
"2024-08","경남 진주시","783"
"2024-08","경남 창녕군","105"
"2024-08","경남 창원시","2731"
"2024-08","경남 통영시","246"
"2024-08","경남 하동군","92"
"2024-08","경남 함안군","111"
"2024-08","경남 함양군","97"
"2024-08","경남 합천군","77"
"2024-08","경북 경산시","830"
"2024-08","경북 경주시","948"
"2024-08","경북 고령군","81"
"2024-08","경북 구미시","719"
"2024-08","경북 김천시","313"
"2024-08","경북 문경시","259"
"2024-08","경북 봉화군","38"
"2024-08","경북 상주시","337"
"2024-08","경북 성주군","67"
"2024-08","경북 안동시","622"
"2024-08","경북 영덕군","84"
"2024-08","경북 영양군","21"
"2024-08","경북 영주시","309"
"2024-08","경북 영천시","258"
"2024-08","경북 예천군","73"
"2024-08","경북 울릉군","19"
"2024-08","경북 울진군","50"
"2024-08","경북 의성군","137"
"2024-08","경북 청도군","97"
"2024-08","경북 청송군","53"
"2024-08","경북 칠곡군","87"
"2024-08","경북 포항시","1254"
"2024-08","대구시 군위군","54"
"2024-08","대구시 남구","54"
"2024-08","대구시 달서구","87"
"2024-08","대구시 달성군","73"
"2024-08","대구시 동구","362"
"2024-08","대구시 북구","153"
"2024-08","대구시 서구","57"
"2024-08","대구시 수성구","97"
"2024-08","대구시 중구","44"
"2024-08","대전시 대덕구","29"
"2024-08","대전시 동구","86"
"2024-08","대전시 서구","121"
"2024-08","대전시 유성구","138"
"2024-08","대전시 중구","66"
"2024-08","부산시 강서구","25"
"2024-08","부산시 금정구","1086"
"2024-08","부산시 기장군","467"
"2024-08","부산시 남구","721"
"2024-08","부산시 동구","76"
"2024-08","부산시 동래구","425"
"2024-08","부산시 부산진구","290"
"2024-08","부산시 북구","822"
"2024-08","부산시 사상구","107"
"2024-08","부산시 사하구","514"
"2024-08","부산시 서구","122"
"2024-08","부산시 수영구","585"
"2024-08","부산시 연제구","126"
"2024-08","부산시 영도구","324"
"2024-08","부산시 중구","143"
"2024-08","부산시 진구","892"
"2024-08","부산시 해운대구","343"
"2024-08","서울시 강남구","624"
"2024-08","서울시 강동구","310"
"2024-08","서울시 강북구","376"
"2024-08","서울시 강서구","405"
"2024-08","서울시 관악구","526"
"2024-08","서울시 광진구","198"
"2024-08","서울시 구로구","399"
"2024-08","서울시 금천구","177"
"2024-08","서울시 노원구","946"
"2024-08","서울시 도봉구","633"
"2024-08","서울시 동대문구","509"
"2024-08","서울시 동작구","93"
"2024-08","서울시 마포구","186"
"2024-08","서울시 서대문구","159"
"2024-08","서울시 서초구","189"
"2024-08","서울시 성동구","176"
"2024-08","서울시 성북구","290"
"2024-08","서울시 송파구","402"
"2024-08","서울시 양천구","475"
"2024-08","서울시 영등포구","948"
"2024-08","서울시 용산구","121"
"2024-08","서울시 은평구","324"
"2024-08","서울시 종로구","2109"
"2024-08","서울시 중구","176"
"2024-08","서울시 중랑구","407"
"2024-08","세종 세종시","186"
"2024-08","울산시 남구","2276"
"2024-08","울산시 동구","117"
"2024-08","울산시 북구","235"
"2024-08","울산시 울주군","227"
"2024-08","울산시 중구","194"
"2024-08","인천시 강화군","133"
"2024-08","인천시 계양구","573"
"2024-08","인천시 남동구","92"
"2024-08","인천시 동구","720"
"2024-08","인천시 미추홀구","781"
"2024-08","인천시 부평구","776"
"2024-08","인천시 서구","10"
"2024-08","인천시 연수구","49"
"2024-08","인천시 옹진군","4"
"2024-08","인천시 중구","17"
"2024-08","제주도 서귀포시","278"
"2024-08","제주도 제주시","888"
"2024-08","충남 계룡시","44"
"2024-08","충남 공주시","153"
"2024-08","충남 금산군","69"
"2024-08","충남 논산시","86"
"2024-08","충남 당진시","159"
"2024-08","충남 보령시","144"
"2024-08","충남 부여군","96"
"2024-08","충남 서산시","272"
"2024-08","충남 서천군","104"
"2024-08","충남 아산시","253"
"2024-08","충남 예산군","84"
"2024-08","충남 천안시","541"
"2024-08","충남 청양군","35"
"2024-08","충남 태안군","147"
"2024-08","충남 홍성군","298"
"2024-08","충북 괴산군","69"
"2024-08","충북 보은군","54"
"2024-08","충북 영동군","56"
"2024-08","충북 옥천군","82"
"2024-08","충북 음성군","3"
"2024-08","충북 제천시","355"
"2024-08","충북 증평군","19"
"2024-08","충북 진천군","74"
"2024-08","충북 청주시","441"
"2024-08","충북 충주시","350"
"2024-09","강원도 강릉시","746"
"2024-09","강원도 고성군","34"
"2024-09","강원도 동해시","255"
"2024-09","강원도 삼척시","101"
"2024-09","강원도 속초시","198"
"2024-09","강원도 양구군","25"
"2024-09","강원도 양양군","66"
"2024-09","강원도 영월군","85"
"2024-09","강원도 원주시","846"
"2024-09","강원도 인제군","57"
"2024-09","강원도 정선군","32"
"2024-09","강원도 철원군","126"
"2024-09","강원도 춘천시","1015"
"2024-09","강원도 태백시","90"
"2024-09","강원도 평창군","18"
"2024-09","강원도 홍천군","145"
"2024-09","강원도 화천군","23"
"2024-09","강원도 횡성군","80"
"2024-09","경기도 가평군","108"
"2024-09","경기도 고양시","2288"
"2024-09","경기도 광명시","1400"
"2024-09","경기도 광주시","196"
"2024-09","경기도 구리시","246"
"2024-09","경기도 군포시","364"
"2024-09","경기도 김포시","680"
"2024-09","경기도 남양주시","384"
"2024-09","경기도 동두천시","264"
"2024-09","경기도 부천시","698"
"2024-09","경기도 성남시","735"
"2024-09","경기도 수원시","2006"
"2024-09","경기도 시흥시","389"
"2024-09","경기도 안산시","413"
"2024-09","경기도 안성시","178"
"2024-09","경기도 안양시","1300"
"2024-09","경기도 양주시","186"
"2024-09","경기도 양평군","152"
"2024-09","경기도 여주시","168"
"2024-09","경기도 연천군","85"
"2024-09","경기도 오산시","243"
"2024-09","경기도 용인시","878"
"2024-09","경기도 의왕시","95"
"2024-09","경기도 의정부시","950"
"2024-09","경기도 이천시","190"
"2024-09","경기도 파주시","218"
"2024-09","경기도 평택시","563"
"2024-09","경기도 포천시","251"
"2024-09","경기도 하남시","254"
"2024-09","경기도 화성시","282"
"2024-09","경남 거제시","257"
"2024-09","경남 거창군","16"
"2024-09","경남 고성군","95"
"2024-09","경남 김해시","515"
"2024-09","경남 남해군","81"
"2024-09","경남 밀양시","248"
"2024-09","경남 사천시","49"
"2024-09","경남 산청군","26"
"2024-09","경남 양산시","205"
"2024-09","경남 의령군","37"
"2024-09","경남 진주시","768"
"2024-09","경남 창녕군","75"
"2024-09","경남 창원시","2253"
"2024-09","경남 통영시","142"
"2024-09","경남 하동군","64"
"2024-09","경남 함안군","54"
"2024-09","경남 함양군","83"
"2024-09","경남 합천군","53"
"2024-09","경북 경산시","761"
"2024-09","경북 경주시","940"
"2024-09","경북 고령군","48"
"2024-09","경북 구미시","533"
"2024-09","경북 김천시","304"
"2024-09","경북 문경시","214"
"2024-09","경북 봉화군","36"
"2024-09","경북 상주시","291"
"2024-09","경북 성주군","39"
"2024-09","경북 안동시","550"
"2024-09","경북 영덕군","19"
"2024-09","경북 영양군","15"
"2024-09","경북 영주시","268"
"2024-09","경북 영천시","255"
"2024-09","경북 예천군","42"
"2024-09","경북 울릉군","23"
"2024-09","경북 울진군","50"
"2024-09","경북 의성군","13"
"2024-09","경북 청도군","76"
"2024-09","경북 청송군","31"
"2024-09","경북 칠곡군","10"
"2024-09","경북 포항시","1311"
"2024-09","광주시 광산구","69"
"2024-09","광주시 남구","107"
"2024-09","광주시 동구","42"
"2024-09","광주시 북구","38"
"2024-09","광주시 서구","82"
"2024-09","대구시 군위군","54"
"2024-09","대구시 남구","36"
"2024-09","대구시 달서구","56"
"2024-09","대구시 달성군","70"
"2024-09","대구시 동구","369"
"2024-09","대구시 북구","61"
"2024-09","대구시 서구","56"
"2024-09","대구시 수성구","73"
"2024-09","대구시 중구","28"
"2024-09","대전시 대덕구","39"
"2024-09","대전시 동구","97"
"2024-09","대전시 서구","212"
"2024-09","대전시 유성구","134"
"2024-09","대전시 중구","86"
"2024-09","부산시 강서구","20"
"2024-09","부산시 금정구","1102"
"2024-09","부산시 기장군","372"
"2024-09","부산시 남구","606"
"2024-09","부산시 동구","53"
"2024-09","부산시 동래구","455"
"2024-09","부산시 부산진구","256"
"2024-09","부산시 북구","444"
"2024-09","부산시 사상구","65"
"2024-09","부산시 사하구","361"
"2024-09","부산시 서구","72"
"2024-09","부산시 수영구","207"
"2024-09","부산시 연제구","86"
"2024-09","부산시 영도구","322"
"2024-09","부산시 중구","91"
"2024-09","부산시 진구","21"
"2024-09","부산시 해운대구","299"
"2024-09","서울시 강남구","601"
"2024-09","서울시 강동구","310"
"2024-09","서울시 강북구","398"
"2024-09","서울시 강서구","382"
"2024-09","서울시 관악구","924"
"2024-09","서울시 광진구","196"
"2024-09","서울시 구로구","364"
"2024-09","서울시 금천구","178"
"2024-09","서울시 노원구","970"
"2024-09","서울시 도봉구","623"
"2024-09","서울시 동대문구","489"
"2024-09","서울시 동작구","174"
"2024-09","서울시 마포구","171"
"2024-09","서울시 서대문구","176"
"2024-09","서울시 서초구","147"
"2024-09","서울시 성동구","177"
"2024-09","서울시 성북구","410"
"2024-09","서울시 송파구","419"
"2024-09","서울시 양천구","512"
"2024-09","서울시 영등포구","853"
"2024-09","서울시 용산구","204"
"2024-09","서울시 은평구","251"
"2024-09","서울시 종로구","1692"
"2024-09","서울시 중구","175"
"2024-09","서울시 중랑구","372"
"2024-09","세종 세종시","184"
"2024-09","울산시 남구","1758"
"2024-09","울산시 동구","49"
"2024-09","울산시 북구","264"
"2024-09","울산시 울주군","242"
"2024-09","울산시 중구","131"
"2024-09","인천시 강화군","76"
"2024-09","인천시 계양구","398"
"2024-09","인천시 남동구","67"
"2024-09","인천시 동구","242"
"2024-09","인천시 미추홀구","194"
"2024-09","인천시 부평구","112"
"2024-09","인천시 서구","14"
"2024-09","인천시 연수구","28"
"2024-09","인천시 옹진군","12"
"2024-09","인천시 중구","2"
"2024-09","전남 강진군","130"
"2024-09","전남 고흥군","208"
"2024-09","전남 곡성군","49"
"2024-09","전남 광양시","234"
"2024-09","전남 구례군","95"
"2024-09","전남 나주시","278"
"2024-09","전남 담양군","91"
"2024-09","전남 목포시","852"
"2024-09","전남 무안군","228"
"2024-09","전남 보성군","120"
"2024-09","전남 순천시","1339"
"2024-09","전남 신안군","37"
"2024-09","전남 여수시","707"
"2024-09","전남 영광군","208"
"2024-09","전남 영암군","84"
"2024-09","전남 완도군","95"
"2024-09","전남 장성군","58"
"2024-09","전남 장흥군","126"
"2024-09","전남 진도군","52"
"2024-09","전남 함평군","49"
"2024-09","전남 해남군","330"
"2024-09","전남 화순군","152"
"2024-09","전북 고창군","139"
"2024-09","전북 군산시","986"
"2024-09","전북 김제시","182"
"2024-09","전북 남원시","200"
"2024-09","전북 무주군","37"
"2024-09","전북 부안군","107"
"2024-09","전북 순창군","44"
"2024-09","전북 완주군","102"
"2024-09","전북 익산시","771"
"2024-09","전북 임실군","19"
"2024-09","전북 장수군","30"
"2024-09","전북 전주시","1905"
"2024-09","전북 정읍시","309"
"2024-09","전북 진안군","99"
"2024-09","제주도 서귀포시","142"
"2024-09","제주도 제주시","826"
"2024-09","충남 계룡시","46"
"2024-09","충남 공주시","117"
"2024-09","충남 금산군","80"
"2024-09","충남 논산시","316"
"2024-09","충남 당진시","160"
"2024-09","충남 보령시","163"
"2024-09","충남 부여군","64"
"2024-09","충남 서산시","286"
"2024-09","충남 서천군","102"
"2024-09","충남 아산시","373"
"2024-09","충남 예산군","111"
"2024-09","충남 천안시","119"
"2024-09","충남 청양군","31"
"2024-09","충남 태안군","73"
"2024-09","충남 홍성군","302"
"2024-09","충북 괴산군","69"
"2024-09","충북 보은군","50"
"2024-09","충북 영동군","77"
"2024-09","충북 옥천군","93"
"2024-09","충북 음성군","62"
"2024-09","충북 제천시","334"
"2024-09","충북 증평군","12"
"2024-09","충북 진천군","75"
"2024-09","충북 청주시","927"
"2024-09","충북 충주시","396"
"2024-10","강원도 강릉시","667"
"2024-10","강원도 고성군","18"
"2024-10","강원도 동해시","225"
"2024-10","강원도 삼척시","116"
"2024-10","강원도 속초시","175"
"2024-10","강원도 양구군","27"
"2024-10","강원도 양양군","57"
"2024-10","강원도 영월군","82"
"2024-10","강원도 원주시","1021"
"2024-10","강원도 인제군","56"
"2024-10","강원도 정선군","34"
"2024-10","강원도 철원군","137"
"2024-10","강원도 춘천시","912"
"2024-10","강원도 태백시","86"
"2024-10","강원도 평창군","23"
"2024-10","강원도 홍천군","95"
