city,year_month,temperature_max,temperature_min,temperature_range,pressure,humidity,rain,wind,sunshine_rate
대구,2023-07,35.5,18.0,17.5,1002.0,78.0,298.7,1.6,31.14
대구,2023-08,37.7,21.2,16.500000000000004,999.4,76.0,312.8,2.1,45.22
대구,2023-09,32.8,15.3,17.499999999999996,1006.7,77.0,123.6,1.9,44.58
대구,2023-10,24.8,5.3,19.5,1012.2,66.0,5.7,1.7,67.28
대구,2023-11,27.3,-2.4,29.7,1014.5,57.0,31.6,2.6,68.38
대구,2023-12,20.0,-9.7,29.7,1017.6,62.0,89.9,2.3,62.64
대구,2024-01,15.4,-8.8,24.200000000000003,1017.6,58.0,21.4,2.5,67.25
대구,2024-02,19.2,-2.8,22.0,1017.6,71.0,56.8,2.3,34.9
대구,2024-03,24.1,-5.5,29.6,1011.4,55.0,70.9,2.6,56.85
대구,2024-04,30.5,4.7,25.8,1007.5,62.0,60.6,2.2,46.92
대구,2024-05,32.5,6.6,25.9,1006.6,57.0,59.8,2.4,64.39
대구,2024-06,36.8,12.5,24.299999999999997,1001.4,61.0,98.3,1.9,53.47
대구,2024-07,36.3,21.7,14.599999999999998,1001.0,75.0,372.2,2.0,34.2
대구,2024-08,37.2,23.0,14.200000000000003,1001.1,70.0,118.3,2.3,59.88
대구,2024-09,36.1,13.6,22.5,1007.0,75.0,151.5,1.9,44.06
대구,2024-10,28.2,7.6,20.6,1013.4,76.0,94.9,1.7,42.4
대구,2024-11,23.0,-0.5,23.5,1015.1,69.0,50.4,1.9,56.01
대구,2024-12,18.6,-5.2,23.8,1015.7,50.0,1.3,2.8,73.29
대구,2025-01,12.6,-10.7,23.299999999999997,1016.6,53.0,4.3,2.5,69.03
대구,2025-02,18.6,-9.3,27.900000000000002,1016.4,46.0,12.7,3.3,77.65
대구,2025-03,27.9,-1.0,28.9,1011.4,51.0,25.4,2.7,58.23
전주,2023-04,27.5,1.0,26.5,1007.9,60.0,45.0,1.8,51.36
전주,2023-05,32.0,5.6,26.4,1006.0,65.0,240.7,1.6,49.25
전주,2023-06,35.4,15.6,19.799999999999997,1000.4,70.0,169.9,1.6,51.52
전주,2023-07,35.4,20.4,15.0,1000.8,81.0,735.0,1.4,34.9
전주,2023-08,35.5,19.8,15.7,998.5,77.0,274.8,1.4,47.83
전주,2023-09,33.0,15.0,18.0,1005.5,78.0,203.4,1.2,46.61
전주,2023-10,25.7,5.8,19.9,1011.9,69.0,18.2,1.4,68.57
전주,2023-11,27.1,-4.0,31.1,1014.7,68.0,92.2,1.9,57.38
전주,2023-12,20.5,-10.5,31.0,1017.2,73.0,144.0,1.6,46.21
전주,2024-01,13.3,-8.7,22.0,1017.8,70.0,54.6,1.6,52.15
전주,2024-02,19.6,-2.7,22.3,1016.4,75.0,113.4,1.6,36.88
전주,2024-03,22.3,-6.4,28.700000000000003,1011.4,64.0,79.6,2.0,56.37
전주,2024-04,29.0,5.3,23.7,1006.5,69.0,53.4,1.4,50.33
전주,2024-05,29.6,8.4,21.200000000000003,1006.4,66.0,113.7,1.7,66.01
전주,2024-06,36.5,13.9,22.6,1001.2,66.0,101.9,1.6,56.92
전주,2024-07,34.8,22.0,12.799999999999997,1000.2,78.0,398.3,1.8,34.34
전주,2024-08,35.9,22.9,13.0,1000.2,77.0,129.1,1.4,60.55
전주,2024-09,35.5,16.5,19.0,1005.6,75.0,185.0,1.2,53.96
전주,2024-10,26.9,7.2,19.7,1012.5,78.0,80.2,1.2,48.41
전주,2024-11,24.5,-0.4,24.9,1014.7,68.0,34.4,1.6,57.32
전주,2024-12,17.3,-6.5,23.8,1016.6,69.0,14.3,1.5,52.76
전주,2025-01,13.1,-11.8,24.9,1017.0,70.0,37.0,1.6,57.52
전주,2025-02,17.3,-10.4,27.700000000000003,1017.6,63.0,23.5,1.9,68.87
전주,2025-03,29.6,-2.5,32.1,1011.4,59.0,35.1,2.1,59.55
울산,2023-04,27.1,3.8,23.3,1004.9,60.0,57.7,2.6,57.3
울산,2023-05,30.7,6.7,24.0,1003.8,69.0,195.2,2.1,45.95
울산,2023-06,31.3,12.8,18.5,997.7,74.0,141.4,1.8,46.95
울산,2023-07,33.2,18.6,14.600000000000001,999.0,80.0,266.9,1.8,37.64
울산,2023-08,34.9,21.5,13.399999999999999,996.4,80.0,403.3,2.1,46.9
울산,2023-09,30.2,15.3,14.899999999999999,1003.2,80.0,276.7,1.9,38.35
울산,2023-10,24.9,6.3,18.599999999999998,1008.1,62.0,4.3,1.9,65.53
울산,2023-11,27.6,-2.6,30.200000000000003,1010.0,53.0,33.1,2.3,67.53
울산,2023-12,19.7,-8.2,27.9,1013.0,56.0,126.7,2.5,62.84
울산,2024-01,14.8,-8.6,23.4,1013.0,55.0,42.3,2.5,63.34
울산,2024-02,22.0,-1.3,23.3,1013.6,71.0,105.4,2.6,31.91
울산,2024-03,23.1,-5.4,28.5,1007.4,56.0,80.2,2.7,57.87
울산,2024-04,26.3,4.7,21.6,1004.1,69.0,99.1,1.9,47.48
울산,2024-05,28.9,6.1,22.799999999999997,1003.2,64.0,69.3,2.2,62.67
울산,2024-06,33.2,11.8,21.400000000000002,998.2,71.0,124.6,1.5,47.92
울산,2024-07,35.3,20.1,15.199999999999996,997.9,78.0,209.2,2.3,43.69
울산,2024-08,35.9,22.1,13.799999999999997,997.8,76.0,89.1,2.1,65.15
울산,2024-09,33.4,16.3,17.099999999999998,1003.6,80.0,237.0,1.9,45.1
울산,2024-10,29.1,9.8,19.3,1009.4,76.0,174.3,2.1,34.78
울산,2024-11,22.9,2.0,20.9,1010.9,65.0,67.5,2.1,49.31
울산,2024-12,18.4,-4.0,22.4,1011.0,45.0,0.0,2.5,77.53
울산,2025-01,13.2,-11.2,24.4,1012.1,47.0,6.4,2.4,71.57
울산,2025-02,19.4,-9.6,29.0,1011.6,39.0,16.1,2.7,75.87
울산,2025-03,25.6,-1.3,26.900000000000002,1007.7,57.0,71.7,2.6,55.34
창원,2023-04,26.6,2.9,23.700000000000003,1010.8,59.0,116.3,1.6,55.34
창원,2023-05,27.4,8.8,18.599999999999998,1009.4,70.0,299.4,1.4,46.93
창원,2023-06,32.1,14.5,17.6,1003.5,75.0,209.1,1.4,51.66
창원,2023-07,35.8,19.2,16.599999999999998,1004.6,83.0,471.7,1.3,32.11
창원,2023-08,35.8,22.2,13.599999999999998,1001.4,76.0,506.8,1.5,54.66
창원,2023-09,32.0,16.1,15.899999999999999,1008.4,76.0,268.7,1.1,45.81
창원,2023-10,25.7,7.6,18.1,1014.0,60.0,4.0,1.2,65.46
창원,2023-11,26.6,-2.0,28.6,1016.4,55.0,51.2,1.5,65.98
창원,2023-12,20.3,-9.9,30.200000000000003,1019.3,57.0,83.7,1.3,65.2
창원,2024-01,14.3,-8.7,23.0,1019.2,54.0,34.1,1.4,64.93
창원,2024-02,20.7,-1.8,22.5,1019.1,66.0,160.2,1.5,37.05
창원,2024-03,22.0,-6.5,28.5,1013.4,57.0,117.2,1.8,55.92
창원,2024-04,27.3,7.0,20.3,1009.5,69.0,149.7,1.5,43.65
창원,2024-05,31.2,8.3,22.9,1009.0,64.0,169.1,1.9,62.97
창원,2024-06,34.1,14.7,19.400000000000002,1004.1,73.0,177.7,1.6,47.8
창원,2024-07,37.3,21.0,16.299999999999997,1003.9,85.0,227.0,2.0,34.4
창원,2024-08,37.0,23.6,13.399999999999999,1003.1,77.0,133.4,1.8,66.33
창원,2024-09,35.6,17.6,18.0,1008.8,76.0,541.0,1.7,53.79
창원,2024-10,29.0,10.9,18.1,1014.9,74.0,200.4,1.7,43.7
창원,2024-11,23.5,1.4,22.1,1016.9,65.0,107.0,1.6,56.53
창원,2024-12,19.4,-2.7,22.099999999999998,1017.7,48.0,0.0,1.8,75.15
창원,2025-01,12.7,-10.9,23.6,1018.7,51.0,4.8,1.7,71.44
창원,2025-02,17.1,-8.2,25.3,1018.5,44.0,24.8,2.0,69.94
창원,2025-03,24.4,0.0,24.4,1013.8,57.0,39.9,2.1,53.59
광주,2023-04,28.4,2.8,25.599999999999998,1007.0,64.0,66.5,1.4,49.96
광주,2023-05,32.0,7.4,24.6,1005.0,74.0,190.1,1.2,44.77
광주,2023-06,34.0,16.0,18.0,999.6,80.0,441.2,1.1,48.34
광주,2023-07,34.7,21.3,13.400000000000002,1000.2,94.0,684.6,1.3,26.94
광주,2023-08,35.7,19.8,15.900000000000002,997.5,90.0,341.2,1.0,50.98
광주,2023-09,32.8,15.1,17.699999999999996,1004.5,88.0,152.5,1.0,42.93
광주,2023-10,24.7,7.3,17.4,1010.9,76.0,11.5,0.9,66.05
광주,2023-11,27.0,-1.8,28.8,1013.7,75.0,71.9,1.3,53.03
광주,2023-12,20.3,-9.6,29.9,1016.1,83.0,80.2,1.2,41.17
광주,2024-01,16.1,-7.0,23.1,1016.5,75.0,31.1,1.2,50.91
광주,2024-02,19.0,-2.5,21.5,1015.1,83.0,111.3,1.3,36.4
광주,2024-03,23.5,-5.4,28.9,1010.3,71.0,79.5,1.5,54.12
광주,2024-04,29.5,7.1,22.4,1005.3,76.0,79.6,1.2,47.6
광주,2024-05,31.0,9.5,21.5,1005.5,73.0,102.0,1.4,64.5
광주,2024-06,37.2,14.6,22.6,1000.3,77.0,149.1,1.3,50.45
광주,2024-07,34.2,22.2,12.000000000000004,999.7,87.0,250.4,1.9,31.58
광주,2024-08,35.8,21.9,13.899999999999999,999.3,76.0,132.1,1.3,59.22
광주,2024-09,35.8,16.0,19.799999999999997,1004.5,75.0,181.4,1.1,50.32
광주,2024-10,27.3,8.7,18.6,1011.2,75.0,98.2,1.2,44.59
광주,2024-11,23.4,1.6,21.799999999999997,1013.6,68.0,66.5,1.3,54.1
광주,2024-12,17.7,-4.6,22.299999999999997,1015.4,67.0,9.8,1.2,53.66
광주,2025-01,13.3,-10.1,23.4,1015.9,68.0,19.0,1.2,60.94
광주,2025-02,16.3,-9.0,25.3,1016.4,65.0,25.7,1.5,59.04
광주,2025-03,28.3,-1.0,29.3,1010.4,60.0,34.2,1.7,55.02
부산,2023-04,25.1,4.9,20.200000000000003,1005.8,67.0,101.6,3.8,55.18
부산,2023-05,25.3,9.1,16.200000000000003,1004.8,73.0,290.7,3.0,46.31
부산,2023-06,28.9,16.2,12.7,999.8,72.0,153.9,3.2,45.99
부산,2023-07,33.1,20.4,12.700000000000003,1001.0,81.0,701.7,3.5,32.44
부산,2023-08,35.2,23.5,11.700000000000003,997.6,73.0,299.9,3.1,51.05
부산,2023-09,31.7,16.6,15.099999999999998,1004.2,71.0,322.7,2.7,40.51
부산,2023-10,26.5,8.8,17.7,1009.3,52.0,4.2,2.8,67.64
부산,2023-11,25.7,-0.9,26.599999999999998,1011.5,49.0,28.5,3.5,69.81
부산,2023-12,20.7,-8.1,28.799999999999997,1014.4,52.0,102.8,3.2,64.19
부산,2024-01,14.9,-7.3,22.2,1014.1,53.0,40.6,3.2,68.49
부산,2024-02,19.8,0.6,19.2,1014.3,68.0,137.1,3.5,35.17
부산,2024-03,21.6,-5.0,26.6,1008.7,57.0,102.0,3.7,57.61
부산,2024-04,24.0,8.2,15.8,1005.1,68.0,166.8,2.7,46.71
부산,2024-05,28.7,9.6,19.1,1004.6,65.0,148.4,3.5,61.47
부산,2024-06,32.1,14.9,17.200000000000003,999.7,74.0,173.7,3.0,44.28
부산,2024-07,32.9,20.8,12.099999999999998,999.7,86.0,362.4,4.4,36.87
부산,2024-08,34.9,24.7,10.2,998.5,75.0,86.5,3.2,64.7
부산,2024-09,34.7,18.9,15.800000000000004,1004.5,75.0,420.3,2.8,52.6
부산,2024-10,28.7,10.8,17.9,1010.6,71.0,208.8,3.1,38.93
부산,2024-11,24.4,3.5,20.9,1012.4,60.0,99.1,3.2,57.03
부산,2024-12,18.8,-2.5,21.3,1013.0,43.0,0.0,3.4,80.03
부산,2025-01,14.2,-10.1,24.299999999999997,1014.0,45.0,7.6,3.4,77.58
부산,2025-02,15.4,-8.2,23.6,1013.6,41.0,32.0,3.6,75.97
부산,2025-03,22.2,0.3,21.9,1009.4,58.0,52.0,3.7,54.35
통영,2023-04,24.3,5.0,19.3,1011.6,66.0,104.0,2.8,49.87
통영,2023-05,25.3,8.5,16.8,1010.1,79.0,241.1,2.6,42.92
통영,2023-06,29.9,16.2,13.7,1004.3,82.0,237.5,2.4,45.54
통영,2023-07,32.2,20.1,12.100000000000001,1005.5,90.0,586.4,2.4,24.08
통영,2023-08,34.9,23.1,11.799999999999997,1001.9,81.0,391.6,2.5,50.24
통영,2023-09,31.7,17.7,14.0,1008.9,80.0,283.7,2.2,43.34
통영,2023-10,26.8,8.0,18.8,1014.6,66.0,4.1,2.1,65.53
통영,2023-11,25.4,-0.6,26.0,1017.2,62.0,47.8,2.7,66.15
통영,2023-12,20.0,-6.8,26.8,1020.1,64.0,67.2,2.7,61.82
통영,2024-01,14.5,-6.9,21.4,1019.9,62.0,35.2,2.4,64.09
통영,2024-02,18.6,-0.8,19.400000000000002,1019.7,73.0,116.6,2.8,38.76
통영,2024-03,19.9,-5.2,25.099999999999998,1014.2,63.0,113.2,2.9,55.21
통영,2024-04,24.8,7.4,17.4,1010.3,77.0,195.7,1.9,42.26
통영,2024-05,28.2,9.3,18.9,1009.8,70.0,147.9,2.5,60.56
통영,2024-06,30.5,14.9,15.6,1004.8,79.0,208.2,2.1,43.9
통영,2024-07,32.2,20.1,12.100000000000001,1004.8,89.0,458.0,3.0,29.03
통영,2024-08,35.0,23.8,11.2,1003.4,77.0,44.3,2.3,68.09
통영,2024-09,35.1,17.5,17.6,1008.8,76.0,283.7,,52.54
통영,2024-10,27.6,8.8,18.8,1014.9,73.0,216.1,,43.02
통영,2024-11,24.0,3.1,20.9,1017.0,67.0,117.6,2.8,55.97
통영,2024-12,18.2,-2.2,20.4,1018.2,52.0,0.0,2.6,77.08
통영,2025-01,14.5,-9.3,23.8,1019.2,56.0,7.4,2.6,75.04
통영,2025-02,16.7,-7.8,24.5,1019.0,49.0,28.7,3.1,70.16
통영,2025-03,21.1,-0.6,21.700000000000003,1014.2,63.0,58.6,2.7,53.98
목포,2023-04,23.3,4.6,18.700000000000003,1010.1,70.0,88.8,3.5,49.22
목포,2023-05,27.9,9.4,18.5,1008.0,76.0,158.1,3.2,42.38
목포,2023-06,31.6,16.6,15.0,1002.6,81.0,168.8,3.2,41.76
목포,2023-07,32.8,21.1,11.699999999999996,1002.9,88.0,629.2,3.3,25.08
목포,2023-08,34.4,20.3,14.099999999999998,1000.4,81.0,152.9,3.0,56.61
목포,2023-09,31.2,15.6,15.6,1007.4,81.0,146.7,2.8,49.18
목포,2023-10,24.1,10.5,13.600000000000001,1013.9,71.0,7.1,3.3,63.86
목포,2023-11,25.3,-0.5,25.8,1016.7,71.0,75.7,4.6,46.0
목포,2023-12,19.2,-8.4,27.6,1019.2,78.0,66.0,3.6,32.12
목포,2024-01,14.0,-4.9,18.9,1019.7,75.0,55.9,4.1,49.03
목포,2024-02,18.1,-1.3,19.400000000000002,1018.2,81.0,108.5,3.6,32.72
목포,2024-03,20.3,-4.5,24.8,1013.5,73.0,73.3,3.9,50.28
목포,2024-04,25.2,6.2,19.0,1008.5,79.0,81.7,2.8,46.7
목포,2024-05,26.5,11.0,15.5,1008.7,75.0,101.6,3.6,61.18
목포,2024-06,32.6,15.1,17.5,1003.4,79.0,143.3,3.0,40.94
목포,2024-07,33.0,21.8,11.2,1002.5,88.0,197.8,3.8,28.85
목포,2024-08,33.9,23.0,10.899999999999999,1002.2,83.0,186.7,2.6,63.77
목포,2024-09,34.9,18.4,16.5,1007.3,79.0,124.1,2.6,56.9
목포,2024-10,26.1,10.5,15.600000000000001,1014.1,78.0,142.1,3.1,42.38
목포,2024-11,23.3,2.1,21.2,1016.7,69.0,61.3,4.1,50.85
목포,2024-12,17.1,-2.7,19.8,1018.7,69.0,8.9,4.2,49.31
목포,2025-01,10.6,-8.2,18.799999999999997,1019.1,73.0,19.8,3.5,55.27
목포,2025-02,15.2,-5.8,21.0,1019.7,73.0,42.3,4.7,49.66
목포,2025-03,24.9,-0.1,25.0,1013.7,70.0,33.2,4.0,52.0
여수,2023-04,23.2,4.2,19.0,1007.4,63.0,84.1,4.3,49.22
여수,2023-05,25.5,10.7,14.8,1005.9,76.0,339.2,3.3,42.78
여수,2023-06,29.0,16.5,12.5,1000.3,78.0,298.2,3.3,44.83
여수,2023-07,32.4,20.8,11.599999999999998,1001.4,90.0,482.4,2.8,23.88
여수,2023-08,33.9,22.8,11.099999999999998,998.0,80.0,247.0,3.4,55.66
여수,2023-09,30.6,18.0,12.600000000000001,1004.9,77.0,203.2,3.4,45.64
여수,2023-10,25.3,9.3,16.0,1010.7,61.0,3.1,3.3,68.75
여수,2023-11,24.0,-1.0,25.0,1013.3,62.0,45.5,4.1,65.66
여수,2023-12,18.2,-7.5,25.7,1016.0,65.0,71.1,3.9,59.61
여수,2024-01,13.2,-6.3,19.5,1015.9,59.0,42.6,4.9,60.91
여수,2024-02,18.1,-0.3,18.400000000000002,1015.3,72.0,147.4,4.6,39.36
여수,2024-03,19.7,-4.4,24.1,1010.2,60.0,93.2,4.7,55.65
여수,2024-04,23.7,9.8,13.899999999999999,1006.1,74.0,210.5,2.8,43.06
여수,2024-05,28.8,10.8,18.0,1005.9,67.0,155.9,3.6,62.11
여수,2024-06,31.1,16.7,14.400000000000002,1000.9,75.0,180.1,3.2,46.84
여수,2024-07,33.3,21.8,11.499999999999996,1000.9,91.0,375.5,3.7,34.2
여수,2024-08,34.2,24.2,10.000000000000004,999.8,77.0,35.3,3.2,71.35
여수,2024-09,33.8,19.1,14.699999999999996,1005.1,75.0,184.3,3.7,57.96
여수,2024-10,27.9,10.7,17.2,1011.2,70.0,176.3,4.4,50.31
여수,2024-11,22.4,3.4,19.0,1013.4,62.0,109.2,4.5,54.04
여수,2024-12,16.6,-2.5,19.1,1014.8,53.0,0.1,4.4,72.04
여수,2025-01,12.0,-8.4,20.4,1015.6,56.0,6.1,4.0,71.22
여수,2025-02,14.9,-7.2,22.1,1015.5,52.0,39.2,5.5,68.72
여수,2025-03,22.2,0.4,21.8,1010.5,59.0,47.4,4.7,53.43
흑산,2023-04,20.6,5.8,14.8,1006.0,78.0,82.8,5.0,51.61
흑산,2023-05,22.8,9.5,13.3,1003.8,88.0,102.1,5.2,42.06
흑산,2023-06,28.8,14.9,13.9,998.7,89.0,85.0,4.1,40.84
흑산,2023-07,29.7,18.5,11.2,998.6,96.0,590.5,5.3,25.24
흑산,2023-08,31.3,18.8,12.5,996.8,88.0,118.8,3.4,50.04
흑산,2023-09,29.5,15.3,14.2,1003.8,88.0,163.8,3.3,34.49
흑산,2023-10,23.7,12.4,11.299999999999999,1010.2,77.0,12.7,4.6,61.4
흑산,2023-11,24.0,2.3,21.7,1012.6,75.0,90.3,6.2,38.25
흑산,2023-12,19.0,-3.6,22.6,1014.9,78.0,71.8,6.0,25.12
흑산,2024-01,14.7,-3.8,18.5,1015.6,75.0,66.2,6.3,37.5
흑산,2024-02,16.9,1.4,15.499999999999998,1014.0,82.0,102.3,6.3,31.83
흑산,2024-03,20.7,-1.1,21.8,1009.6,76.0,77.1,6.1,50.91
흑산,2024-04,23.2,7.1,16.1,1004.6,82.0,82.9,4.6,51.9
흑산,2024-05,24.7,11.3,13.399999999999999,1004.9,81.0,62.6,5.1,63.02
흑산,2024-06,29.4,15.3,14.099999999999998,999.6,85.0,119.6,3.8,47.26
흑산,2024-07,33.3,20.5,12.799999999999997,997.9,94.0,258.3,6.9,24.29
흑산,2024-08,35.2,23.3,11.900000000000002,998.4,83.0,17.5,3.9,73.73
흑산,2024-09,35.1,20.6,14.5,1003.5,83.0,128.4,4.4,63.07
흑산,2024-10,24.9,14.4,10.499999999999998,1010.4,76.0,106.0,5.7,40.44
흑산,2024-11,23.4,4.3,19.099999999999998,1013.1,71.0,62.1,7.3,47.67
흑산,2024-12,17.6,-0.2,17.8,1015.0,63.0,19.9,7.5,38.07
흑산,2025-01,12.0,-3.6,15.6,1015.3,64.0,31.1,6.4,46.98
흑산,2025-02,13.9,-4.2,18.1,1015.9,68.0,37.4,8.2,44.29
흑산,2025-03,25.1,-0.2,25.3,1009.8,70.0,43.8,6.5,52.97
완도,2023-04,26.2,4.0,22.2,1011.4,70.0,163.5,2.8,48.4
완도,2023-05,28.5,8.8,19.7,1009.4,79.0,319.9,2.5,42.51
완도,2023-06,29.4,16.4,13.0,1003.9,80.0,158.6,2.4,44.65
완도,2023-07,32.8,20.8,11.999999999999996,1004.5,91.0,433.0,2.3,24.49
완도,2023-08,34.9,20.6,14.299999999999997,1001.5,82.0,191.8,1.7,61.79
